personId,firstName,familyName,gamesPlayed,totalMinutes,points,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,twoPointersMade,twoPointersAttempted,assists,turnovers,steals,blocks,reboundsOffensive,reboundsDefensive,reboundsTotal,usagePercentageWeighted,assistPercentageWeighted,assistToTurnoverWeighted,assistRatioWeighted,turnoverRatioWeighted,offensiveReboundPercentageWeighted,defensiveReboundPercentageWeighted,reboundPercentageWeighted,offensiveRatingWeighted,defensiveRatingWeighted,netRatingWeighted,PIEWeighted,twoPointPercentage,threePointersPercentage,fieldGoalPercentage,freeThrowPercentage,trueShootingPercentage,effectiveFieldGoalPercentage,pointsPerMinute,assistsPerMinute,stealsPerMinute,blocksPerMinute,threePointAttemptRate,freeThrowRate,usagePercentage,assistPercentage,assistToTurnover,assistRatio,turnoverRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,offensiveRating,defensiveRating,netRating,PIE,finishing,shooting,playmaking,rebounding,defense,position,physicalGroup,heightInches,weight,birthDate,physical
201566,Russell,Westbrook,143,3621.2,1748,674,1494,136,445,264,393,538,1049,763,386,180,60,195,518,713,847.3037333333333,1030.9106,7860.345,97800.45,49706.691666666666,198.44168333333334,484.5638166666667,348.2604,420258.60833333334,416023.54833333334,4230.533333333333,366.1233,0.5128693994280267,0.3056179775280899,0.45113788487282463,0.6717557251908397,0.5243203033138962,0.4966532797858099,0.4827129128465702,0.21070363415442395,0.049707279354909976,0.016569093118303325,0.2978580990629183,0.26305220883534136,0.23398424095143414,0.2846875621340992,2.170646470783166,27.007746051032807,13.726580047129865,0.05479997882838102,0.13381305000184102,0.09617264995029273,116.0550669207261,114.88554852903275,1.1682683456681027,0.10110551750800839,53.3,29.4,78.8,66.5,52.7,Guard,Guard,76.0,200.0,1988-11-12,55.1
201567,Kevin,Love,78,1175.7333333333333,607,199,474,108,311,101,131,91,163,137,62,33,14,81,351,432,251.31636666666665,204.81628333333333,1258.466,21888.428333333333,9447.763333333332,76.30168333333333,340.29395,208.13293333333334,133597.34166666667,128789.20999999999,4802.486666666667,158.60743333333332,0.558282208588957,0.34726688102893893,0.41983122362869196,0.7709923664122137,0.5708750282145814,0.5337552742616034,0.5162735314130188,0.11652302109321841,0.02806758902245407,0.01190746200952597,0.6561181434599156,0.27637130801687765,0.21375286346110228,0.1742030080517124,1.0703668632342933,18.616830630528465,8.035634497618506,0.06489709968246768,0.289431234406895,0.17702392832841915,113.62894789067816,109.53947323656158,4.084673395327739,0.13490085620322068,69.2,63.5,67.3,91.4,52.6,Forward-Center,Big,82.0,251.0,1988-09-07,50.5
201568,Danilo,Gallinari,49,629.3,280,83,190,30,93,84,98,53,97,55,23,14,6,20,88,108,107.52591666666667,76.53023333333334,336.925,11570.095,4660.3966666666665,20.387833333333333,90.6589,54.383916666666664,68554.25666666667,74290.37666666666,-5733.343333333333,56.41523333333333,0.5463917525773195,0.3225806451612903,0.4368421052631579,0.8571428571428571,0.6005490734385724,0.5157894736842106,0.4449388209121246,0.08739869696488162,0.02224694104560623,0.009534403305259813,0.48947368421052634,0.5157894736842106,0.170865909211293,0.12161168494093968,0.5353964722707771,18.38565866836167,7.40568356374808,0.03239763758673659,0.14406308596853648,0.08641969913660681,108.93732189204938,118.05240213994385,-9.110667937920441,0.08964759786005615,73.3,59.9,52.7,56.7,19.4,Forward,Forward,82.0,236.0,1988-08-08,89.1
201569,Eric,Gordon,107,2661.15,1015,361,822,206,534,87,112,155,288,204,101,92,42,24,144,168,414.13565,281.22698333333335,2773.0406666666668,46580.708333333336,22572.22,24.04651666666667,136.49808333333334,84.19336666666666,304756.6066666667,302056.05,2688.4300000000003,181.1621,0.5381944444444444,0.3857677902621723,0.4391727493917275,0.7767857142857143,0.5824763566247361,0.5644768856447688,0.3814140503165924,0.07665858745279296,0.03457151983165173,0.015782650357927964,0.6496350364963503,0.1362530413625304,0.15562281344531498,0.10567874164678179,1.0420459826265587,17.503976977371938,8.482129906243541,0.009036137258954463,0.05129289342326939,0.031637963537067305,114.52064207829949,113.50583394397158,1.0102512071848637,0.06807662100971384,48.1,75.6,53.8,4.1,49.1,Guard,Guard,75.0,215.0,1988-12-25,59.3
201572,Brook,Lopez,159,4957.166666666667,2031,760,1529,287,777,224,272,473,752,270,163,93,337,230,580,810,773.9873833333334,365.6777666666667,3944.9153333333334,63900.096666666665,40997.301666666666,225.70798333333335,540.7105,392.0494,575313.0383333333,557197.9233333333,18099.881666666668,426.44806666666665,0.6289893617021277,0.36936936936936937,0.4970568999345978,0.8235294117647058,0.6159473032971832,0.5909090909090909,0.409709847695256,0.05446659718253034,0.018760716807316006,0.06798238240930639,0.5081752779594506,0.17789404839764553,0.1561350334532495,0.07376749487274317,0.7958004236290892,12.89044750025216,8.270309316477826,0.04553165114480718,0.10907652220690582,0.07908739535352856,116.05682782503446,112.40249941162627,3.651255421443701,0.08602657432000806,69.5,72.8,36.3,51.5,52.4,Center,Big,85.0,282.0,1988-04-01,92.4
201577,Robin,Lopez,16,64.73333333333333,18,7,19,2,8,2,2,5,11,4,2,1,3,3,2,5,9.056149999999999,5.3500000000000005,5.616666666666667,867.995,323.01,2.1163166666666666,1.7187999999999999,2.1214833333333334,6222.885,7460.926666666666,-1238.6033333333332,-1.2194,0.45454545454545453,0.25,0.3684210526315789,1.0,0.45271629778672035,0.42105263157894735,0.2780638516992791,0.06179196704428424,0.01544799176107106,0.046343975283213185,0.42105263157894735,0.10526315789473684,0.13989933058702367,0.08264675592173018,0.08676622039134912,13.408779608650875,4.989855818743563,0.03269284243048404,0.026552008238928938,0.032772657054582904,96.13107621009269,115.25633367662203,-19.133934088568484,-0.018837281153450052,16.6,37.2,34.4,15.4,39.3,Center,Big,85.0,281.0,1988-04-01,92.1
201580,JaVale,McGee,46,339.3666666666667,185,79,132,1,7,26,45,78,125,17,34,14,20,42,84,126,72.39178333333334,28.17615,85.36083333333333,2710.3683333333333,5076.768333333333,37.38183333333333,77.93283333333333,58.27171666666667,37158.97833333333,37614.958333333336,-457.4200000000001,47.85778333333333,0.624,0.14285714285714285,0.5984848484848485,0.5777777777777777,0.6093544137022397,0.6022727272727273,0.5451330910519595,0.050093311069639525,0.04125331499852666,0.05893330714075238,0.05303030303030303,0.3409090909090909,0.21331436008250662,0.0830256850996955,0.2515298104311954,7.986548472645123,14.959537373538945,0.11015175326588743,0.22964198015911994,0.17170724879677832,109.49507415774481,110.83869462724684,-1.347863667616148,0.14102087221294568,85.2,25.1,18.6,94.5,76.5,Center-Forward,Big,84.0,270.0,1988-01-19,81.8
201587,Nicolas,Batum,138,2897.05,633,220,494,161,388,32,42,59,106,212,74,100,74,117,349,466,249.66581666666667,271.93805,1890.6591666666666,75196.79,27272.53,116.18791666666667,339.6063833333333,229.2103,331058.81166666665,314849.75,16231.09,192.93913333333333,0.5566037735849056,0.41494845360824745,0.44534412955465585,0.7619047619047619,0.6175850764907899,0.6082995951417004,0.21849812740546418,0.07317788785143507,0.034517871628035414,0.025543225004746206,0.7854251012145749,0.08502024291497975,0.08617932609608625,0.09386722700678275,0.6526153040736841,25.956331440603368,9.413896895117446,0.04010559592228876,0.11722489543961385,0.07911851711223485,114.27445562439952,108.67943252619042,5.602626810030893,0.06659848236424408,44.0,85.2,50.2,51.9,70.6,Guard-Forward,Wing,79.0,230.0,1988-12-14,81.0
201599,DeAndre,Jordan,92,1086.4166666666667,351,149,233,0,0,53,117,149,233,79,63,22,43,138,303,441,143.87005,107.23005,676.2231666666667,18527.666666666668,16165.551666666666,122.56851666666667,278.02015,204.02433333333335,117386.98,123656.71,-6268.448333333333,128.3231,0.6394849785407726,,0.6394849785407726,0.452991452991453,0.6169150731158605,0.6394849785407726,0.3230804632967707,0.07271611567078315,0.020250057528572524,0.03957965789675538,0.0,0.5021459227467812,0.1324262176881184,0.09870066733144128,0.6224344557797039,17.05392344864616,14.879697783232338,0.11281906880417274,0.2559056378001074,0.18779565851039348,108.04968627751782,113.82070414972769,-5.769838152949298,0.1181159162383984,78.6,29.7,37.6,96.8,45.6,Center,Big,83.0,265.0,1988-07-21,68.9
201935,James,Harden,151,5258.766666666666,2994,883,2117,421,1156,807,922,462,961,1301,526,195,112,89,736,825,1300.0298666666667,1852.302,17310.66,160723.77,63577.13,91.47985,731.13215,419.53088333333335,620647.9283333333,589910.8583333333,30757.928333333333,722.7090166666667,0.48074921956295524,0.36418685121107264,0.4170996693434105,0.8752711496746204,0.593416525282636,0.5165328294756731,0.5693350151809994,0.24739641107230467,0.03708093786248994,0.02129776943896858,0.5460557392536608,0.43552196504487484,0.24721193182178333,0.3522312582798248,3.2917718349676415,30.56301604305192,12.089741574386897,0.017395685300102052,0.13903110678676242,0.07977742880143,118.0215757180074,112.17665580649455,5.8488863041397545,0.13742937507527114,62.5,73.1,85.4,45.0,60.1,Guard,Guard,77.0,220.0,1989-08-26,84.2
201939,Stephen,Curry,144,4674.05,3674,1214,2703,668,1660,578,623,546,1043,800,410,134,58,77,563,640,1374.89395,1211.8031,11899.785666666667,90009.84,46575.604999999996,74.66051666666667,549.10295,309.7730666666667,551062.6933333334,531723.355,19337.703333333335,671.6494666666666,0.5234899328859061,0.40240963855421685,0.4491305956344802,0.92776886035313,0.6170392862901058,0.5726970033296337,0.7860420834180207,0.17115777537681454,0.028668927375616434,0.012408938714819054,0.6141324454310025,0.23048464668886423,0.2941547373263016,0.25926190348840944,2.545926052709463,19.25735497052877,9.964721173286549,0.015973409926437813,0.11747904921855777,0.06627508620290042,117.89833085511138,113.76073319712026,4.137247854287681,0.14369753568461327,65.3,87.1,78.7,32.7,39.8,Guard,Guard,74.0,185.0,1988-03-14,20.0
201942,DeMar,DeRozan,156,5756.233333333334,3607,1274,2663,159,481,900,1053,1115,2182,763,240,152,77,93,545,638,1429.9600666666668,1166.5179,14164.232333333333,107129.845,33904.16166666667,91.17506666666667,550.0266666666666,319.87423333333334,663055.78,661815.9933333333,1223.5849999999996,698.0615666666666,0.5109990834097159,0.3305613305613306,0.4784078107397672,0.8547008547008547,0.5768763274392896,0.5082613593691325,0.6266250499458558,0.13255195816708842,0.026406156803928493,0.013376803117779565,0.18062335711603456,0.39541870071348106,0.24841940620892136,0.20265299067098277,2.460677236850487,18.611101877964177,5.8899908504983,0.015839362546109435,0.09555322635751387,0.05557006028247639,115.18917695020471,114.9737953638664,0.21256695640088707,0.12127054729076304,67.3,47.0,80.1,20.8,34.1,Guard-Forward,Wing,78.0,220.0,1989-08-07,58.2
201949,James,Johnson,21,83.81666666666666,16,7,21,0,5,2,3,7,16,12,9,5,3,1,9,10,12.355233333333333,13.047649999999999,43.974999999999994,2094.2149999999997,1538.8149999999998,1.0576666666666668,9.729166666666666,5.4882,8819.826666666666,9312.265,-493.4383333333332,2.0968666666666667,0.4375,0.0,0.3333333333333333,0.6666666666666666,0.35842293906810035,0.3333333333333333,0.1908928216345198,0.14316961622588983,0.059654006760787436,0.03579240405647246,0.23809523809523808,0.14285714285714285,0.14740783455955458,0.15566892026247764,0.5246569894611254,24.985663153708487,18.35929608272022,0.01261881089679857,0.11607675482203221,0.06547862398091073,105.22759992046132,111.10278385364883,-5.887114734539669,0.02501729966196063,14.2,10.9,52.4,29.8,77.1,Forward,Forward,79.0,240.0,1987-02-20,59.4
201950,Jrue,Holiday,131,4159.35,1546,585,1262,246,628,130,149,339,634,572,201,127,80,160,478,638,658.6719,777.4437,9416.852666666668,111137.45833333333,40049.935,155.53598333333332,438.6869,302.9343666666667,494804.635,455743.69166666665,39041.206666666665,388.96748333333335,0.5347003154574133,0.39171974522292996,0.4635499207606973,0.87248322147651,0.5822712344451475,0.561014263074485,0.37169269236779784,0.13752148773245818,0.030533617031507324,0.01923377450803611,0.4976228209191759,0.11806656101426308,0.1583593349922464,0.18691471023116593,2.264020259575815,26.719910162244897,9.62889273564379,0.037394300391487445,0.10547006142786731,0.07283214124001747,118.9620096890139,109.57089248720753,9.386372069353785,0.09351641081739534,45.4,76.6,77.4,44.4,62.3,Guard,Guard,76.0,220.0,1990-06-12,72.2
201959,Taj,Gibson,57,613.3333333333334,141,62,132,3,12,14,22,59,120,32,30,12,25,63,94,157,72.44208333333333,43.133116666666666,220.88333333333333,9397.968333333332,8772.505,55.31881666666666,89.27245,72.21008333333333,60461.543333333335,67262.19166666667,-6800.331666666667,35.13773333333334,0.49166666666666664,0.25,0.4696969696969697,0.6363636363636364,0.4976002258610954,0.4810606060606061,0.22989130434782606,0.05217391304347826,0.019565217391304346,0.04076086956521739,0.09090909090909091,0.16666666666666666,0.11811209239130434,0.07032573369565216,0.36013586956521737,15.322774456521737,14.302997282608693,0.09019372282608694,0.14555290760869566,0.11773383152173912,98.57860326086956,109.66661684782608,-11.087497282608695,0.057289782608695654,26.1,17.7,22.8,79.4,59.4,Forward,Forward,81.0,232.0,1985-06-24,79.2
201976,Patrick,Beverley,73,1462.5,451,158,379,61,181,74,90,97,198,212,65,43,31,49,190,239,207.58605,310.82805,1961.2303333333334,43081.583333333336,13761.031666666666,47.28465,184.19871666666666,115.31621666666666,162116.52666666667,164624.25,-2515.8166666666657,125.05536666666667,0.4898989898989899,0.3370165745856354,0.41688654353562005,0.8222222222222222,0.5387004300047779,0.4973614775725594,0.3083760683760684,0.14495726495726496,0.029401709401709403,0.0211965811965812,0.47757255936675463,0.23746701846965698,0.1419391794871795,0.21253200000000003,1.3410121937321937,29.45749287749288,9.409252421652422,0.032331384615384616,0.12594784045584045,0.07884869515669515,110.84890712250713,112.56358974358974,-1.7202165242165235,0.08550794301994302,37.1,53.1,76.2,49.8,52.3,Guard,Guard,74.0,180.0,1988-07-12,16.5
201980,Danny,Green,2,18.45,0,0,2,0,1,0,0,0,1,1,0,1,0,0,2,2,0.7327833333333333,0.9167833333333334,0.0,684.1666666666666,0.0,0.0,2.1072333333333333,1.1357166666666667,2120.445,2223.5783333333334,-103.13333333333334,-0.15936666666666655,0.0,0.0,0.0,,0.0,0.0,0.0,0.05420054200542006,0.05420054200542006,0.0,0.5,0.0,0.03971725383920506,0.049690153568202354,0.0,37.08220415537489,0.0,0.0,0.11421318879855466,0.061556458897922314,114.92926829268293,120.51915085817525,-5.5898825654923225,-0.008637759710930436,1.5,21.6,38.2,24.7,30.6,Guard,Guard,78.0,215.0,1987-06-22,90.0
201988,Patty,Mills,61,735.9666666666667,238,82,227,50,162,24,25,32,65,60,33,33,4,13,44,57,112.8011,83.14015,501.91183333333333,13108.633333333333,7351.235000000001,10.821866666666667,42.85366666666667,27.01451666666667,79203.74666666667,80317.39833333333,-1106.8066666666664,33.9815,0.49230769230769234,0.30864197530864196,0.36123348017621143,0.96,0.5,0.4713656387665198,0.3233842112414511,0.08152543140540786,0.04483898727297432,0.005435028760360523,0.7136563876651982,0.11013215859030837,0.15326930567507585,0.112967276597672,0.6819763123329861,17.811449793921824,9.988543412292223,0.014704289143530051,0.05822772770505911,0.03670616875764301,107.61866026541058,109.13184247474976,-1.5038815163730237,0.046172607455047775,26.2,55.9,47.8,6.9,59.4,Guard,Guard,74.0,180.0,1988-08-11,16.5
202066,Garrett,Temple,55,515.5333333333333,141,47,138,18,68,29,34,29,70,59,24,29,5,27,47,74,71.56756666666666,73.76453333333333,435.6938333333333,11758.461666666668,4971.78,22.388316666666668,45.63725,35.947466666666664,53219.1,58142.208333333336,-4919.836666666667,22.99315,0.4142857142857143,0.2647058823529412,0.34057971014492755,0.8529411764705882,0.46090481171548114,0.4057971014492754,0.27350316824001036,0.11444458812879867,0.05625242467347731,0.009698693909220226,0.4927536231884058,0.2463768115942029,0.1388223845855425,0.14308392603129447,0.8451322255269624,22.808344109659902,9.643954480796586,0.043427486098538734,0.08852434372171215,0.06972869520237941,103.23115220483642,112.7806963662227,-9.543197982671668,0.044600704771757406,25.1,40.4,60.2,41.0,54.6,Guard-Forward,Wing,77.0,195.0,1986-05-08,14.8
202083,Wesley,Matthews,36,412.8666666666667,110,34,97,24,69,18,24,10,28,23,8,16,11,9,44,53,48.38093333333333,33.608266666666665,110.03333333333333,7039.411666666667,2121.4166666666665,8.67835,45.83218333333333,25.729616666666665,45133.67833333333,47523.875,-2388.3849999999998,18.736833333333333,0.35714285714285715,0.34782608695652173,0.35051546391752575,0.75,0.5113425065079955,0.4742268041237113,0.2664298401420959,0.05570805748425642,0.03875343129339577,0.02664298401420959,0.711340206185567,0.24742268041237114,0.11718294849023089,0.08140222832229936,0.2665105764572905,17.050084773130955,5.138260939770708,0.021019740029065072,0.11100964798966576,0.06231943323106733,109.31780639431615,115.1070765380268,-5.7848821249798155,0.04538228645244631,25.4,57.4,39.3,31.6,53.7,Guard,Guard,77.0,220.0,1986-10-14,84.2
202330,Gordon,Hayward,51,1245.2666666666667,500,187,403,37,90,89,120,150,313,158,66,40,13,38,143,181,217.8953,216.04291666666668,1857.861,28504.465,11560.168333333333,38.749383333333334,146.00136666666666,89.27008333333333,139733.70833333334,147378.315,-7637.908333333334,109.53061666666666,0.4792332268370607,0.4111111111111111,0.4640198511166253,0.7416666666666667,0.5484861781483107,0.5099255583126551,0.40152042400556776,0.12688045398575942,0.03212163392044542,0.010439531024144761,0.22332506203473945,0.2977667493796526,0.17497882648964078,0.17349128700679908,1.4919382729268162,22.89024974570373,9.283287381551474,0.03111733765190856,0.11724506129878472,0.07168752342202474,112.21187563574068,118.35080705605226,-6.133552385031319,0.08795755929118261,46.3,55.7,71.2,43.9,30.4,Forward,Forward,79.0,225.0,1990-03-23,46.5
202331,Paul,George,115,3835.4333333333334,2336,827,1806,339,856,343,388,488,950,440,259,188,57,61,546,607,971.1467166666666,683.3001833333333,7163.9925,62115.943333333336,37296.065,66.30583333333334,553.0931333333333,315.12485,447998.37166666664,430683.515,17328.981666666667,455.0552666666667,0.5136842105263157,0.39602803738317754,0.4579180509413068,0.884020618556701,0.5908778177991825,0.5517718715393134,0.6090576466805141,0.11471976221722013,0.04901662567463042,0.014861423741776245,0.4739756367663344,0.21483942414174972,0.2532039100318956,0.17815462398859752,1.867844354831701,16.19528692976891,9.724081155540878,0.017287703258215065,0.14420616531813005,0.08216147241076627,116.80515152568591,112.29070552653764,4.5181287642421974,0.11864507269930386,59.1,77.5,66.7,46.6,59.9,Forward,Forward,80.0,230.0,1990-05-02,65.1
