personId,firstName,familyName,gamesPlayed,totalMinutes,points,fieldGoalsMade,fieldGoalsAttempted,threePointersMade,threePointersAttempted,freeThrowsMade,freeThrowsAttempted,twoPointersMade,twoPointersAttempted,assists,turnovers,steals,blocks,reboundsOffensive,reboundsDefensive,reboundsTotal,usagePercentageWeighted,assistPercentageWeighted,assistToTurnoverWeighted,assistRatioWeighted,turnoverRatioWeighted,offensiveReboundPercentageWeighted,defensiveReboundPercentageWeighted,reboundPercentageWeighted,offensiveRatingWeighted,defensiveRatingWeighted,netRatingWeighted,PIEWeighted,twoPointPercentage,threePointersPercentage,fieldGoalPercentage,freeThrowPercentage,trueShootingPercentage,effectiveFieldGoalPercentage,pointsPerMinute,assistsPerMinute,stealsPerMinute,blocksPerMinute,threePointAttemptRate,freeThrowRate,usagePercentage,assistPercentage,assistToTurnover,assistRatio,turnoverRatio,offensiveReboundPercentage,defensiveReboundPercentage,reboundPercentage,offensiveRating,defensiveRating,netRating,PIE,finishing,shooting,playmaking,rebounding,defense,position,physicalGroup,heightInches,weight,birthDate,physical
201569,Eric,Gordon,45,842.25,299,99,225,64,151,37,50,35,74,68,31,30,13,9,39,48,118.033,95.0238,704.2928333333333,16429.543333333335,7393.661666666667,8.748216666666668,38.495783333333335,24.1361,92865.27666666667,98327.19833333333,-5472.571666666667,56.7143,0.47297297297297297,0.423841059602649,0.44,0.74,0.6052631578947368,0.5822222222222222,0.3550014841199169,0.08073612347877708,0.03561887800534283,0.01543484713564856,0.6711111111111111,0.2222222222222222,0.14014010092015436,0.1128213713268032,0.8362040170179084,19.506729989116455,8.778464430592658,0.010386722073810232,0.045705887009003666,0.02865669338082517,110.25856535074702,116.74348273473831,-6.49756208568319,0.06733665776194717,39.1,81.1,51.7,2.9,39.6,Guard,Guard,75,215.0,1988-12-25,58.4
201572,Brook,Lopez,155,4181.333333333333,1675,626,1316,253,690,170,212,373,626,240,145,95,235,160,514,674,680.0044666666666,338.8910333333333,3393.2605,56609.784999999996,36634.206666666665,161.74663333333334,493.46006666666665,335.08388333333335,479237.7733333333,471700.99666666664,7532.491666666668,349.0415,0.5958466453674122,0.36666666666666664,0.4756838905775076,0.8018867924528302,0.5942750908265213,0.5718085106382979,0.40058992346938777,0.05739795918367347,0.02272002551020408,0.05620216836734694,0.5243161094224924,0.16109422492401215,0.16262861926020408,0.08104855707908164,0.8115259486607143,13.538692203443878,8.761369579081633,0.03868302774234694,0.11801500318877552,0.08013804607780613,114.6136256377551,112.81114397321429,1.801456871811225,0.08347612404336735,59.4,68.0,35.7,51.7,52.3,Center,Big,85,282.0,1988-04-01,92.7
201587,Nicolas,Batum,152,2662.05,606,200,476,180,431,26,32,20,45,148,71,99,59,70,332,402,238.77741666666665,198.01866666666666,1053.6801666666665,52302.51666666666,25736.948333333334,71.14228333333334,309.92408333333333,196.17326666666668,298781.955,291010.60333333333,7788.251666666667,170.9174,0.4444444444444444,0.4176334106728538,0.42016806722689076,0.8125,0.6182664054848188,0.6092436974789915,0.22764410886346986,0.055596251009560296,0.03718938412125993,0.022163370334892282,0.9054621848739496,0.06722689075630252,0.08969681886766463,0.07438578038228683,0.3958153177688873,19.647458412376423,9.668093511892463,0.0267246232540085,0.11642308872235056,0.07369255523625276,112.23754437369696,109.31823344164584,2.925659422875854,0.06420518021825285,20.8,88.9,32.2,42.4,70.0,Guard-Forward,Wing,79,230.0,1988-12-14,78.8
201599,DeAndre,Jordan,68,889.4833333333333,262,112,172,0,0,38,81,112,172,64,49,20,37,110,250,360,106.10241666666667,85.59406666666666,531.2011666666667,16427.521666666667,14117.675000000001,101.42725,233.35541666666666,170.7249,97345.975,100061.52166666667,-2712.2666666666664,108.41031666666667,0.6511627906976745,,0.6511627906976745,0.4691358024691358,0.6308996339818917,0.6511627906976745,0.29455301766943354,0.07195188217879293,0.022484963180872793,0.04159718188461466,0.0,0.47093023255813954,0.11928544660758118,0.09622897187505855,0.5972019337068336,18.4686109913995,15.871770128726416,0.114029399089359,0.2623493975903614,0.19193715452790944,109.44103318405817,112.49398152485526,-3.0492608068354285,0.121880098933838,76.3,30.9,33.7,97.1,51.4,Center,Big,83,265.0,1988-07-21,69.5
201935,James,Harden,149,5227.516666666666,3454,1018,2418,450,1241,968,1102,568,1177,1244,586,197,83,95,697,792,1482.1246166666667,1863.1047666666666,14152.300166666666,138987.15333333332,65601.81333333334,96.58846666666666,692.6969833333334,399.1184,612562.5033333333,590693.085,21875.603333333333,750.5105666666667,0.4825828377230246,0.36261079774375504,0.42100909842845324,0.8784029038112523,0.5949264179022212,0.5140612076095947,0.6607343831200921,0.23797150335882877,0.03768519787917144,0.01587751991863568,0.5132340777502068,0.4557485525227461,0.28352365208464186,0.3564034101596998,2.707270214346519,26.58760596969243,12.549326480706265,0.018476931366391308,0.13250976084884156,0.07634952223968679,117.18040178414863,112.99688220346819,4.184702742857508,0.1435692345951392,62.6,70.5,82.5,42.2,53.0,Guard,Guard,77,220.0,1989-08-26,83.3
201939,Stephen,Curry,113,3581.2,2860,938,2057,501,1268,483,520,437,789,624,321,129,47,57,407,464,1054.7315833333332,956.3287166666667,8924.493166666667,70107.92166666666,36641.2,53.62018333333333,400.06256666666667,224.64011666666667,423330.2233333333,406469.4083333333,16851.46,520.8543999999999,0.5538656527249683,0.3951104100946372,0.4560038891589694,0.9288461538461539,0.6256015399422521,0.5777831793874575,0.7986149893890316,0.17424327041215237,0.03602144532558919,0.013124092482966605,0.6164316966456004,0.25279533300923673,0.2945190392419673,0.2670414153542574,2.4920398655944007,19.576656334934285,10.231542499720764,0.014972686064261513,0.11171187497673034,0.06272760992590938,118.20904259279943,113.50089588219964,4.705534457723668,0.14544130459064,72.1,86.6,78.8,29.1,47.5,Guard,Guard,74,185.0,1988-03-14,18.6
201942,DeMar,DeRozan,154,5173.166666666667,3129,1123,2313,131,403,752,872,992,1910,658,201,142,55,85,439,524,1211.16345,982.4078166666667,11639.909833333333,96678.71166666667,29629.333333333332,83.03308333333334,447.64245,262.63883333333337,589735.1966666667,613391.8516666667,-23695.81666666667,583.3283666666666,0.5193717277486911,0.3250620347394541,0.485516645049719,0.8623853211009175,0.5801578236943205,0.5138348465196714,0.6048519604368697,0.12719481942072874,0.02744933792970134,0.01063178581784207,0.17423259835711197,0.37699956766104625,0.23412418892361223,0.1899045362286156,2.250055059763523,18.688497374271076,5.727504107735429,0.01605072650536422,0.08653161184316505,0.050769451335416736,113.99887818550854,118.5718325332646,-4.580524501433681,0.11276040465221172,66.1,43.5,78.0,16.6,24.3,Guard-Forward,Wing,78,220.0,1989-08-07,57.5
201949,James,Johnson,12,36.61666666666667,8,4,11,0,3,0,1,4,8,4,4,0,2,0,6,6,5.82265,4.53005,10.825,636.375,545.375,0.0,6.070833333333333,3.5665666666666667,3492.3900000000003,4195.998333333333,-703.9749999999999,1.3135666666666665,0.5,0.0,0.36363636363636365,0.0,0.3496503496503497,0.36363636363636365,0.21847974510696405,0.10923987255348203,0.0,0.05461993627674101,0.2727272727272727,0.09090909090909091,0.15901638598088302,0.12371552116522531,0.2956304050978607,17.37938097405553,14.894173873463814,0.0,0.1657942649066909,0.09740282203004097,95.37705962676378,114.59258079198906,-19.225534820209372,0.03587346381429221,17.5,7.2,34.9,50.4,41.6,Forward,Forward,79,240.0,1987-02-20,58.9
201950,Jrue,Holiday,115,3456.4666666666667,1551,574,1282,245,668,158,182,329,614,561,223,120,33,147,363,510,649.3671833333333,801.7883,7561.556833333333,89250.97166666666,35310.05333333334,136.15083333333334,340.85316666666665,239.567,400792.66833333333,373946.01666666666,26821.375,361.8453666666667,0.5358306188925082,0.36676646706586824,0.44773790951638065,0.8681318681318682,0.5693498179255257,0.5432917316692668,0.448724130615079,0.16230447277566687,0.0347175342835651,0.009547321927980404,0.5210608424336973,0.1419656786271451,0.1878702287499759,0.23196760661176155,2.187655071653133,25.82144723899165,10.21564989295427,0.03939017686654966,0.09861317916176442,0.06930979613092368,115.95444336220032,108.18736378189674,7.759766717457134,0.10468649102165989,47.1,67.9,79.7,42.4,58.1,Guard,Guard,76,220.0,1990-06-12,71.1
201959,Taj,Gibson,47,505.7166666666667,141,59,121,4,8,19,28,55,113,27,26,11,19,62,85,147,66.00465,38.48253333333333,197.61666666666667,7264.456666666667,6353.838333333333,53.562416666666664,81.0821,65.8291,49588.418333333335,55822.83833333333,-6236.623333333333,37.16898333333334,0.48672566371681414,0.5,0.48760330578512395,0.6785714285714286,0.5288028802880288,0.5041322314049587,0.27881224664667303,0.0533895791451076,0.021751310022080875,0.03757044458359424,0.06611570247933884,0.23140495867768596,0.13051705500444913,0.07609504663349041,0.3907655801997166,14.364677190785354,12.564027947137724,0.10591388458623074,0.16033108130376034,0.1301699238704149,98.05573278845203,110.38362390007579,-12.33224796493425,0.07349764360808095,30.3,50.5,21.1,85.2,57.8,Forward,Forward,81,232.0,1985-06-24,78.7
201988,Patty,Mills,29,320.65,111,36,96,26,75,13,14,10,21,26,17,13,3,4,18,22,48.171350000000004,35.12938333333334,84.52016666666667,6419.725,4004.043333333333,3.2464333333333335,16.066383333333334,10.002,33671.44,34826.405,-1156.3483333333334,15.387683333333333,0.47619047619047616,0.3466666666666667,0.375,0.9285714285714286,0.5432654659357871,0.5104166666666666,0.3461718384531421,0.08108529549352878,0.04054264774676439,0.009355995633868705,0.78125,0.14583333333333334,0.15023031342585375,0.10955678569572225,0.26359010343572953,20.020973023545924,12.487270648162587,0.010124538697437497,0.0501056707729092,0.031192889443318265,105.00994854202403,108.61189770778107,-3.60626331929934,0.04798903269400697,26.6,66.3,35.9,3.2,62.5,Guard,Guard,74,180.0,1988-08-11,15.2
202066,Garrett,Temple,50,299.71666666666664,70,22,75,9,40,17,21,13,35,40,17,21,4,10,28,38,40.440083333333334,48.56601666666666,157.51283333333333,6906.6,2685.8566666666666,8.046199999999999,25.831,19.406333333333333,30944.953333333335,32053.796666666665,-1104.6166666666668,10.712883333333332,0.37142857142857144,0.225,0.29333333333333333,0.8095238095238095,0.41547958214624886,0.35333333333333333,0.2335539120280265,0.13345937830172944,0.07006617360840794,0.013345937830172943,0.5333333333333333,0.28,0.13492770950341992,0.16203975977311905,0.5255391202802647,23.04376355446811,8.961319023522217,0.026846021242284378,0.08618473002279932,0.06474892954456987,103.24735583606741,106.9469943835845,-3.685536339876551,0.03574336873714063,21.0,33.3,57.8,30.7,76.4,Guard-Forward,Wing,77,195.0,1986-05-08,14.5
202331,Paul,George,78,2468.633333333333,1306,470,1083,196,523,170,208,274,560,311,170,137,36,44,371,415,570.0400833333333,493.09936666666664,5124.296,45986.151666666665,24964.02,44.42365,371.6089333333333,204.60935,275038.2816666667,276216.55333333334,-1169.3183333333334,273.10953333333333,0.48928571428571427,0.37476099426386233,0.4339796860572484,0.8173076923076923,0.5559718012464666,0.5244690674053555,0.5290376591636399,0.12598063705964163,0.055496293495726386,0.014582967633913502,0.48291782086795937,0.19205909510618652,0.2309132245912043,0.19974589178897906,2.0757622976275676,18.62818226008993,10.112485990899149,0.017995240281397266,0.1505322513131422,0.08288365357350222,111.4131766564496,111.89047381142063,-0.47367031690949113,0.11063187458647836,43.7,63.4,71.2,47.3,63.5,Forward,Forward,80,230.0,1990-05-02,64.6
202681,Kyrie,Irving,50,1803.8333333333333,1234,447,945,144,359,196,214,303,586,231,111,66,23,60,180,240,477.5422,355.32675,4572.9945,30654.433333333334,14783.366666666667,59.15423333333333,169.34905,116.37521666666666,210292.935,205636.72,4652.1016666666665,232.16713333333334,0.5170648464163823,0.4011142061281337,0.473015873015873,0.9158878504672897,0.5937487971053543,0.5492063492063493,0.684098678739721,0.12806061166035296,0.03658874618867227,0.012750623671810036,0.3798941798941799,0.22645502645502646,0.2647374295481844,0.19698424651205768,2.535153561859004,16.994049708953156,8.195528042132496,0.032793624688164096,0.0938828698142844,0.06451550401921834,116.58113369675691,113.99984477501617,2.579008592811605,0.12870764113462071,58.8,73.5,74.7,35.6,45.9,Guard,Guard,74,195.0,1992-03-23,30.4
202684,Tristan,Thompson,40,328.18333333333334,69,31,71,0,3,7,30,31,68,24,14,2,11,32,102,134,40.9388,35.51895,112.67433333333332,7032.128333333333,3831.9350000000004,29.946666666666665,88.92258333333334,58.721716666666666,32307.446666666667,36156.07166666666,-3845.4416666666666,27.733283333333333,0.45588235294117646,0.0,0.43661971830985913,0.23333333333333334,0.40973871733966744,0.43661971830985913,0.21024833680361588,0.07312985627951855,0.00609415468995988,0.03351785079477934,0.04225352112676056,0.4225352112676056,0.12474369001066477,0.10822898786247523,0.3433274084607181,21.427438931491544,11.676202325935709,0.09124980955766593,0.2709539891320908,0.17892961251333095,98.44328881214769,110.17034685897109,-11.717358183941903,0.08450545934690976,31.6,4.6,38.7,94.4,54.1,Center-Forward,Big,81,254.0,1991-03-13,42.5
202685,Jonas,Valančiūnas,146,2394.85,1410,572,1017,16,63,250,301,556,954,242,193,51,83,295,661,956,565.0841166666667,392.1513166666667,2357.4996666666666,37125.90833333333,29184.08,294.4615333333333,664.4346,476.1320666666667,267109.6716666667,282912.3416666667,-15801.121666666668,354.65031666666664,0.5828092243186582,0.25396825396825395,0.5624385447394297,0.8305647840531561,0.6133421492204899,0.5703048180924287,0.588763388103639,0.1010501701567948,0.021295697016514605,0.03465770298766102,0.061946902654867256,0.295968534906588,0.23595804190937497,0.16374775734040406,0.9844038944679904,15.502394026069831,12.186182850700463,0.12295614895852906,0.27744309664488387,0.19881498493294641,111.53503211753,118.13363745815674,-6.597958814400346,0.14808873903028025,78.1,37.0,51.5,98.0,34.5,Center,Big,83,265.0,1992-05-06,69.5
202687,Bismack,Biyombo,53,668.85,167,76,129,0,0,15,32,76,129,36,35,20,25,48,136,184,77.07241666666667,49.39103333333333,309.62533333333334,11498.03,9612.675,46.89693333333334,131.48313333333334,90.4876,70674.91166666667,80563.625,-9893.45,40.06955,0.5891472868217055,,0.5891472868217055,0.46875,0.583589600223651,0.5891472868217055,0.249682290498617,0.05382372729311505,0.029902070718397247,0.03737758839799656,0.0,0.24806201550387597,0.11523124268022227,0.07384470857940245,0.46292193067703274,17.190745309112657,14.371944382148461,0.07011577085046473,0.1965808975604894,0.13528833071690213,105.66631033365726,120.45096060402183,-14.791732077446364,0.05990812588771772,56.5,22.4,24.0,85.5,40.3,Center,Big,80,255.0,1992-08-28,38.2
202691,Klay,Thompson,141,3461.4833333333336,1815,647,1605,418,1080,103,121,229,525,241,151,83,52,62,327,389,740.69865,347.97388333333333,3191.784666666667,39549.378333333334,26309.23,54.761266666666664,308.52888333333334,181.47623333333334,381229.66833333333,392278.995,-11046.461666666666,277.8337833333333,0.4361904761904762,0.387037037037037,0.4031152647975078,0.8512396694214877,0.5472669818602856,0.5333333333333333,0.5243416839601519,0.06962333103823505,0.023978159652172235,0.0150224614688308,0.6728971962616822,0.07538940809968847,0.2139830178776921,0.10052738951027738,0.9220858109962492,11.425557925552146,7.600565268261679,0.0158201734323917,0.08913198580569986,0.0524273023607413,110.13476929447394,113.32684783498402,-3.191250860661855,0.08026437124739393,28.3,74.1,42.9,17.9,38.7,Guard,Guard,77,220.0,1990-02-08,83.3
202692,Alec,Burks,49,863.5,356,115,271,88,207,38,49,27,64,55,29,28,7,15,109,124,137.8308,81.49823333333333,513.7563333333334,11315.861666666666,6198.133333333333,14.209966666666666,104.89353333333334,60.95498333333333,98299.84333333334,93323.23,4979.358333333333,76.40186666666666,0.421875,0.4251207729468599,0.42435424354243545,0.7755102040816326,0.6084222039923435,0.5867158671586716,0.4122756224667053,0.06369426751592357,0.03242617255356109,0.008106543138390272,0.7638376383763837,0.18081180811808117,0.15961876085697743,0.09438127774560895,0.594969696969697,13.104645821270024,7.17791932059448,0.016456243968345878,0.12147485041497781,0.0705906002702181,113.83884578266745,108.07554140127388,5.766483304381393,0.08847928971241073,34.8,85.3,38.2,36.0,55.1,Guard,Guard,77,214.0,1991-07-20,79.0
202693,Markieff,Morris,15,164.43333333333334,56,21,70,9,36,5,6,12,34,21,5,2,3,3,20,23,32.63373333333333,31.794516666666667,98.39999999999999,3638.5299999999997,821.7466666666667,2.9318833333333334,17.698533333333334,10.39855,17414.958333333332,18772.071666666667,-1359.095,6.909316666666666,0.35294117647058826,0.25,0.3,0.8333333333333334,0.3854625550660793,0.36428571428571427,0.34056355159132373,0.1277113318467464,0.012162983985404418,0.01824447597810663,0.5142857142857142,0.08571428571428572,0.19846178795864583,0.19335809852017027,0.5984188120818974,22.127691060206768,4.997445773363065,0.01783022501520373,0.10763348874923981,0.06323869856071355,105.90892965740927,114.16220352726535,-8.26532535982161,0.04201895398337725,10.9,35.1,67.0,29.7,34.1,Forward,Forward,81,245.0,1989-09-02,85.7
202695,Kawhi,Leonard,102,3264.7166666666667,2609,945,1881,250,635,469,537,695,1246,350,205,181,44,106,526,632,1011.7619333333333,578.6915,5991.908,43243.52166666667,25350.991666666665,115.19385,530.6692,329.53368333333333,392760.95666666667,363089.395,29703.761666666665,548.25395,0.557784911717496,0.3937007874015748,0.5023923444976076,0.8733705772811918,0.6161206831406332,0.5688463583200425,0.7991505133166227,0.10720685307045533,0.05544125830214975,0.013477432957428669,0.33758639021796916,0.28548644338118023,0.3099080369404185,0.17725627032463256,1.8353531444791025,13.245719638763957,7.765142967996201,0.03528448614734306,0.1625467855811888,0.10093791191680748,120.30476049478516,111.21620406058719,9.098419464680447,0.16793308760841932,74.7,71.3,66.2,65.4,64.8,Forward,Forward,78,225.0,1991-06-29,36.2
202696,Nikola,Vučević,137,4096.4,2314,944,1837,229,592,197,242,715,1245,469,204,100,93,303,969,1272,890.5674666666666,694.6281166666666,7335.9425,72901.295,31781.251666666667,297.52416666666664,908.5989833333333,610.8216666666667,464815.3383333333,473259.2783333333,-8433.998333333333,540.0103333333333,0.5742971887550201,0.38682432432432434,0.5138813282525857,0.8140495867768595,0.5953238520591928,0.5762112139357648,0.564886241577971,0.11449077238550924,0.024411678547016896,0.022702861048725712,0.3222645617855199,0.1317365269461078,0.2174024672069785,0.16957038293786414,1.790826701493995,17.7964297920125,7.758336995085116,0.07263064316635745,0.22180426309279694,0.14911182176219773,113.46922623116232,115.5305337206653,-2.0588805617940955,0.13182558669400773,61.9,63.6,70.8,89.0,36.8,Center,Big,81,265.0,1990-10-24,47.9
202699,Tobias,Harris,136,4050.9333333333334,1838,693,1464,173,487,279,323,520,977,319,148,132,83,120,635,755,717.0219666666667,429.03855,5176.943,61324.64833333333,28798.226666666666,116.94036666666666,615.53525,366.36763333333334,471852.79333333333,445124.68833333335,26729.395,432.9289,0.5322415557830092,0.35523613963039014,0.4733606557377049,0.8637770897832817,0.5721863870694593,0.5324453551912568,0.4537225989072477,0.07874728457639392,0.03258508327299059,0.02048910539135014,0.3326502732240437,0.22062841530054644,0.17700167039694556,0.10591103696267526,1.277963020867619,15.138399792640378,7.109034954907511,0.028867512013692316,0.15194899529326575,0.0904403018234481,116.48001941939306,109.8820078500428,6.59833001448226,0.10687139589230465,52.8,55.0,52.6,57.2,63.0,Forward,Forward,80,226.0,1992-07-15,61.8
